sample_id,speaker,sample_number,mapped_transcript_number,audio_path,blendshape_path,phoneme_path,word_alignment_path,text,duration_sec,n_frames,fps,split_type
spk08_0024,spk08,24,24,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\audio_synth\synth\spk08_0024.wav,,,,Postoji samo jedan način da se čovek odupre zlu.,2.775011337868481,167,60,synth
spk08_0025,spk08,25,25,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\audio_synth\synth\spk08_0025.wav,,,,U tom pogledu išlo im je prilično slabo.,3.9650340136054423,238,60,synth
spk08_0026,spk08,26,26,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\audio_synth\synth\spk08_0026.wav,,,,"Večeras je sve teklo bez greške, za razliku od prekjuče.",2.7500226757369615,165,60,synth
spk08_0027,spk08,27,27,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\audio_synth\synth\spk08_0027.wav,,,,Glas bi mu prepoznala u svako doba.,3.3200453514739228,199,60,synth
spk08_0028,spk08,28,28,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\audio_synth\synth\spk08_0028.wav,,,,Mogli su praviti zalihe robe koju će poneti.,2.865034013605442,172,60,synth
spk08_0029,spk08,29,29,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\audio_synth\synth\spk08_0029.wav,,,,"Eto, svemu jednom ipak dođe kraj.",3.715011337868481,223,60,synth
spk08_0030,spk08,30,30,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\audio_synth\synth\spk08_0030.wav,,,,Saobraćaj je i u normalnim okolnostima izuzetno gust.,3.685034013605442,221,60,synth
spk08_0031,spk08,31,31,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\audio_synth\synth\spk08_0031.wav,,,,Temperatura vode je jedanaest stepeni Celzijusa.,2.0550113378684807,123,60,synth
spk08_0032,spk08,32,32,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\audio_synth\synth\spk08_0032.wav,,,,Dobro je bilo na rođendanu.,2.335011337868481,140,60,synth
spk08_0033,spk08,33,33,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\audio_synth\synth\spk08_0033.wav,,,,Kosa mu je bila veoma plava.,2.835011337868481,170,60,synth
spk08_0034,spk08,34,34,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\audio_synth\synth\spk08_0034.wav,,,,Zločinac se krije u podzemnom skrovištu.,2.840045351473923,170,60,synth
spk08_0035,spk08,35,35,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\audio_synth\synth\spk08_0035.wav,,,,Ti se ipak koncentriši na svoj posao.,2.0750113378684807,125,60,synth
spk08_0036,spk08,36,36,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\audio_synth\synth\spk08_0036.wav,,,,Jesi li se uplašila rata?,1.7000453514739229,102,60,synth
spk08_0037,spk08,37,37,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\audio_synth\synth\spk08_0037.wav,,,,Nisu bitne godine.,3.275011337868481,197,60,synth
spk08_0038,spk08,38,38,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\audio_synth\synth\spk08_0038.wav,,,,Opštinski javni tužilac se inače ne oglašava.,3.3950113378684805,204,60,synth
spk08_0039,spk08,39,39,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\audio_synth\synth\spk08_0039.wav,,,,Trominutnim ćutanjem odata je pošta žrtvama.,2.920045351473923,175,60,synth
spk08_0040,spk08,40,40,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\audio_synth\synth\spk08_0040.wav,,,,One nemaju individualan identifikator.,3.920045351473923,235,60,synth
spk08_0041,spk08,41,41,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\audio_synth\synth\spk08_0041.wav,,,,Nisu svi ljudi tako rđavi kao što to rđav čovek misli.,2.080045351473923,125,60,synth
spk08_0042,spk08,42,42,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\audio_synth\synth\spk08_0042.wav,,,,Možda bih ga mogao nazvati?,3.2600453514739227,196,60,synth
spk08_0043,spk08,43,43,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\audio_synth\synth\spk08_0043.wav,,,,"Ovo je, ukratko, priča o tom otkriću.",4.775011337868481,287,60,synth
spk08_0044,spk08,44,44,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\audio_synth\synth\spk08_0044.wav,,,,Za karte treba biti u bioskopu šezdeset minuta pre početka projekcije.,4.400045351473923,264,60,synth
spk08_0045,spk08,45,45,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\audio_synth\synth\spk08_0045.wav,,,,Sa partnerom ste u fazi dokazivanja i nametanja sopstvene vrednosti.,2.4850340136054423,149,60,synth
spk08_0046,spk08,46,46,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\audio_synth\synth\spk08_0046.wav,,,,Lampa baš lepo pristaje stolu.,3.840045351473923,230,60,synth
spk08_0047,spk08,47,47,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\audio_synth\synth\spk08_0047.wav,,,,Razgovaralo se o nastavku saradnje u svim drugim oblastima.,2.295011337868481,138,60,synth
spk08_0048,spk08,48,48,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\audio_synth\synth\spk08_0048.wav,,,,Ono upozorenje bilo je tačno.,2.645034013605442,159,60,synth
spk08_0049,spk08,49,49,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\audio_synth\synth\spk08_0049.wav,,,,Mislim da to znanje neće da se baci.,2.3700226757369616,142,60,synth
spk08_0050,spk08,50,50,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\audio_synth\synth\spk08_0050.wav,,,,Za trenutak je zatvorio oči.,2.4650340136054423,148,60,synth
spk08_0051,spk08,51,51,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\audio_synth\synth\spk08_0051.wav,,,,Stvari se kreću u dobrom pravcu.,2.9250340136054422,176,60,synth
spk08_0052,spk08,52,52,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\audio_synth\synth\spk08_0052.wav,,,,Možemo ih poslati sa prethodnim podacima.,3.8000453514739228,228,60,synth
spk08_0053,spk08,53,53,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\audio_synth\synth\spk08_0053.wav,,,,"Treba da se sastanemo, naročito hrišćani i muslimani.",3.5100226757369613,211,60,synth
spk08_0054,spk08,54,54,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\audio_synth\synth\spk08_0054.wav,,,,Pitersonu se zavrte u glavi i noge mu zadrhtaše.,5.580045351473923,335,60,synth
spk08_0055,spk08,55,55,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\audio_synth\synth\spk08_0055.wav,,,,Američki predsednik potpisao je dekret kojim se ukida dobar deo sankcija našoj zemlji.,4.650022675736961,279,60,synth
spk08_0056,spk08,56,56,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\audio_synth\synth\spk08_0056.wav,,,,"Obrisao bih ali nemam snage, sad je pet i dvadeset četiri.",3.5500226757369613,213,60,synth
spk08_0057,spk08,57,57,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\audio_synth\synth\spk08_0057.wav,,,,Odeljenje za uvid u dokumentaciju nalazi se tamo.,3.0050340136054423,180,60,synth
spk08_0058,spk08,58,58,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\audio_synth\synth\spk08_0058.wav,,,,Evo šaljem ti još dva materijala za snimanje.,2.815011337868481,169,60,synth
spk08_0059,spk08,59,59,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\audio_synth\synth\spk08_0059.wav,,,,Bila je bespomoćna pred tolikom tugom.,3.640045351473923,218,60,synth
spk08_0060,spk08,60,60,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\audio_synth\synth\spk08_0060.wav,,,,Vodiči su vrlo dobri i poznaju svaki pedalj puta.,2.1500226757369614,129,60,synth
spk08_0061,spk08,61,61,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\audio_synth\synth\spk08_0061.wav,,,,Bio je to kvalitetan džez.,3.5550113378684807,213,60,synth
spk08_0062,spk08,62,62,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\audio_synth\synth\spk08_0062.wav,,,,Otvorio je poklopac sanduka i zakoračio unutra.,4.630022675736962,278,60,synth
spk08_0063,spk08,63,63,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\audio_synth\synth\spk08_0063.wav,,,,Maksimalna dnevna temperatura biće iznad proseka za ovo doba godine.,3.125034013605442,188,60,synth
spk08_0064,spk08,64,64,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\audio_synth\synth\spk08_0064.wav,,,,Na severu su blistali visoki vrhovi planine.,2.815011337868481,169,60,synth
spk08_0065,spk08,65,65,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\audio_synth\synth\spk08_0065.wav,,,,Zaćutala je i kao da se sva opustila.,3.860045351473923,232,60,synth
spk08_0066,spk08,66,66,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\audio_synth\synth\spk08_0066.wav,,,,Vrhunac njegove tragedije je svest da istina postoji.,2.4250340136054422,146,60,synth
spk08_0067,spk08,67,67,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\audio_synth\synth\spk08_0067.wav,,,,Jako mi se sviđa Džef Bridžis.,2.0300226757369613,122,60,synth
spk08_0068,spk08,68,68,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\audio_synth\synth\spk08_0068.wav,,,,Tama je bila još dublja.,3.8300226757369615,230,60,synth
spk08_0069,spk08,69,69,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\audio_synth\synth\spk08_0069.wav,,,,"Ušla je sa njim u lift, mlada žena s kraja hodnika.",3.7900226757369615,227,60,synth
spk08_0070,spk08,70,70,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\audio_synth\synth\spk08_0070.wav,,,,Ispod lica stajao je natpis “Veliki Brat te posmatra”.,3.520045351473923,211,60,synth
spk08_0071,spk08,71,71,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\audio_synth\synth\spk08_0071.wav,,,,Dekan je imao ovlašćenja kao direktor preduzeća.,3.4100226757369616,205,60,synth
spk08_0072,spk08,72,72,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\audio_synth\synth\spk08_0072.wav,,,,Stanje ovdašnjih reka danas je znatno povoljnije.,2.1100226757369613,127,60,synth
spk08_0073,spk08,73,73,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\audio_synth\synth\spk08_0073.wav,,,,Glas joj je bio zvaničan.,3.080045351473923,185,60,synth
spk08_0074,spk08,74,74,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\audio_synth\synth\spk08_0074.wav,,,,Oprezno je kročio na prostor izvan skloništa.,2.3750113378684805,143,60,synth
spk08_0075,spk08,75,75,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\audio_synth\synth\spk08_0075.wav,,,,Možda je Cezar ipak bio u pravu.,2.26,136,60,synth
spk08_0076,spk08,76,76,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\audio_synth\synth\spk08_0076.wav,,,,To nisam mogao da zaboravim.,2.3500226757369616,141,60,synth
spk08_0077,spk08,77,77,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\audio_synth\synth\spk08_0077.wav,,,,Došlo je skoro vreme za večeru.,2.715011337868481,163,60,synth
spk08_0078,spk08,78,78,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\audio_synth\synth\spk08_0078.wav,,,,Bilo bi dobro ako možeš da se vidimo.,2.940045351473923,176,60,synth
spk08_0079,spk08,79,79,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\audio_synth\synth\spk08_0079.wav,,,,Gledaju me kao da sam njihova jedina nada.,2.9500226757369616,177,60,synth
spk08_0080,spk08,80,80,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\audio_synth\synth\spk08_0080.wav,,,,To nije bio neki naročito veliki grad.,2.580045351473923,155,60,synth
spk08_0081,spk08,81,81,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\audio_synth\synth\spk08_0081.wav,,,,Merlinov glas je zazvučao prazno.,2.6150113378684807,157,60,synth
spk08_0082,spk08,82,82,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\audio_synth\synth\spk08_0082.wav,,,,Majka je tu decu rodila u slobodi.,3.4950113378684806,210,60,synth
spk08_0083,spk08,83,83,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\audio_synth\synth\spk08_0083.wav,,,,On je pun ambicija koje bi mogle biti vrlo korisne.,2.225034013605442,134,60,synth
spk08_0084,spk08,84,84,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\audio_synth\synth\spk08_0084.wav,,,,Igoru spade osmeh sa lica.,3.3300226757369615,200,60,synth
spk08_0085,spk08,85,85,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\audio_synth\synth\spk08_0085.wav,,,,Nisu se dala izmeniti dejstvom ičega spoljnog.,2.8200453514739228,169,60,synth
spk08_0086,spk08,86,86,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\audio_synth\synth\spk08_0086.wav,,,,Najzad se predao i odšetao do mosta.,3.4950113378684806,210,60,synth
spk08_0087,spk08,87,87,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\audio_synth\synth\spk08_0087.wav,,,,Dobar efekat kurseva je što smo animirali sponzore.,2.9700226757369617,178,60,synth
spk08_0088,spk08,88,88,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\audio_synth\synth\spk08_0088.wav,,,,To će naneti štetu republičkom budžetu.,2.4700226757369617,148,60,synth
spk08_0089,spk08,89,89,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\audio_synth\synth\spk08_0089.wav,,,,Ali ipak je bilo strašno egzaktno.,3.0050340136054423,180,60,synth
spk08_0090,spk08,90,90,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\audio_synth\synth\spk08_0090.wav,,,,Počeli su da se pribijaju jedni uz druge.,2.725034013605442,164,60,synth
spk08_0091,spk08,91,91,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\audio_synth\synth\spk08_0091.wav,,,,Osećao je miris reke koja je tekla.,2.080045351473923,125,60,synth
spk08_0092,spk08,92,92,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\audio_synth\synth\spk08_0092.wav,,,,Jedan starac zna mnogo.,5.115011337868481,307,60,synth
spk08_0093,spk08,93,93,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\audio_synth\synth\spk08_0093.wav,,,,"Ja ću inače da držim Vladimirove vežbe u petak, ali u četvrtak ne mogu sve.",3.8700226757369616,232,60,synth
spk08_0094,spk08,94,94,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\audio_synth\synth\spk08_0094.wav,,,,Svet kome pripadam nestrpljivo je čekao da mu se vratim.,2.0950113378684807,126,60,synth
spk08_0095,spk08,95,95,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\audio_synth\synth\spk08_0095.wav,,,,Više uopšte ne jedemo ribu.,5.3100226757369615,319,60,synth
spk08_0096,spk08,96,96,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\audio_synth\synth\spk08_0096.wav,,,,"Društvo je bilo odlično, fenomenalno smo se proveli, stalno smo izlazili u grad.",3.1750113378684808,191,60,synth
spk08_0097,spk08,97,97,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\audio_synth\synth\spk08_0097.wav,,,,"Ako bude jako hladno, prehladićemo se.",3.0300226757369613,182,60,synth
spk08_0098,spk08,98,98,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\audio_synth\synth\spk08_0098.wav,,,,Čak ni šoferu nije stalo toliko do toga.,2.4350113378684806,146,60,synth
spk08_0099,spk08,99,99,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\audio_synth\synth\spk08_0099.wav,,,,Možda nas obojicu hvata ludilo.,3.5350113378684807,212,60,synth
spk08_0100,spk08,100,100,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\audio_synth\synth\spk08_0100.wav,,,,Nije mogla da zaboravi kako je videla njegovu smrt,4.425034013605442,266,60,synth
spk08_0101,spk08,101,101,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\audio_synth\synth\spk08_0101.wav,,,,"Kad mu je otac nestao, majka nije pokazala nikakvo iznenađenje.",4.145034013605442,249,60,synth
spk08_0102,spk08,102,102,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\audio_synth\synth\spk08_0102.wav,,,,Devojčica je dohvatila čokoladu i tupo se zagledala u nju.,3.265034013605442,196,60,synth
spk08_0103,spk08,103,103,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\audio_synth\synth\spk08_0103.wav,,,,Poništavaš svaku mogućnost dobrote u sebi.,3.625034013605442,218,60,synth
spk08_0104,spk08,104,104,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\audio_synth\synth\spk08_0104.wav,,,,Želite da što više vremena provedete u njegovoj blizini.,2.2400453514739227,134,60,synth
spk08_0105,spk08,105,105,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\audio_synth\synth\spk08_0105.wav,,,,Kada bi samo pronašao otvor.,2.0500226757369613,123,60,synth
spk08_0106,spk08,106,106,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\audio_synth\synth\spk08_0106.wav,,,,Merlin je odmahnuo glavom.,3.125034013605442,188,60,synth
spk08_0107,spk08,107,107,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\audio_synth\synth\spk08_0107.wav,,,,Nećete imati prostora za ono što vam je važno.,2.825034013605442,170,60,synth
spk08_0108,spk08,108,108,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\audio_synth\synth\spk08_0108.wav,,,,Slavlje se održalo u luksuznom hotelu.,3.3100226757369615,199,60,synth
spk08_0109,spk08,109,109,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\audio_synth\synth\spk08_0109.wav,,,,Procene o ekonomskoj budućnosti nisu uzbudljive.,2.8,168,60,synth
spk08_0110,spk08,110,110,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\audio_synth\synth\spk08_0110.wav,,,,Marko onda uzima kutiju sa klikerima.,2.9900226757369612,179,60,synth
spk08_0111,spk08,111,111,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\audio_synth\synth\spk08_0111.wav,,,,Svaka tri meseca organizujem okupljanja.,2.0550113378684807,123,60,synth
spk08_0112,spk08,112,112,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\audio_synth\synth\spk08_0112.wav,,,,Zaustavio se da doručkuje.,3.9500226757369616,237,60,synth
spk08_0113,spk08,113,113,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\audio_synth\synth\spk08_0113.wav,,,,Prvenstvo je dugo i na kraju neće odlučivati gol razlika.,3.315011337868481,199,60,synth
spk08_0114,spk08,114,114,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\audio_synth\synth\spk08_0114.wav,,,,Novi siloviti nalet buke zatreštao je brodom.,3.700045351473923,222,60,synth
spk08_0115,spk08,115,115,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\audio_synth\synth\spk08_0115.wav,,,,Lideri su osudili potpisivanje pomenutog dokumenta.,2.7100226757369614,163,60,synth
spk08_0116,spk08,116,116,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\audio_synth\synth\spk08_0116.wav,,,,Ona se zapiljila u maglovitu daljinu.,2.0250340136054423,122,60,synth
spk08_0117,spk08,117,117,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\audio_synth\synth\spk08_0117.wav,,,,Pisala sam samo jednom.,3.165034013605442,190,60,synth
spk08_0118,spk08,118,118,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\audio_synth\synth\spk08_0118.wav,,,,"Možda sutradan, možda posle dugog odlaganja.",2.645034013605442,159,60,synth
spk08_0119,spk08,119,119,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\audio_synth\synth\spk08_0119.wav,,,,Ništa toliko ne plaši kao dobrota.,2.600045351473923,156,60,synth
spk08_0120,spk08,120,120,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\audio_synth\synth\spk08_0120.wav,,,,Otac je pre toga već bio nestao.,2.840045351473923,170,60,synth
spk08_0121,spk08,121,121,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\audio_synth\synth\spk08_0121.wav,,,,Stalno je mučio majku zapitkujući je.,3.2500226757369615,195,60,synth
spk08_0122,spk08,122,122,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\audio_synth\synth\spk08_0122.wav,,,,Nova bogomolja izgrađena je u vizantijskom stilu.,2.160045351473923,130,60,synth
spk08_0123,spk08,123,123,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\audio_synth\synth\spk08_0123.wav,,,,Ragbi je veoma grub sport.,4.590022675736962,275,60,synth
spk08_0124,spk08,124,124,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\audio_synth\synth\spk08_0124.wav,,,,"Danas je u celoj zemlji bilo veoma toplo, sparno i bez padavina.",2.0450340136054423,123,60,synth
spk08_0125,spk08,125,125,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\audio_synth\synth\spk08_0125.wav,,,,Do krajnosti je zabrinut.,3.1500226757369614,189,60,synth
spk08_0126,spk08,126,126,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\audio_synth\synth\spk08_0126.wav,,,,Prepoznatljive su nazadne i mračnjačke stranke.,2.4300226757369616,146,60,synth
spk08_0127,spk08,127,127,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\audio_synth\synth\spk08_0127.wav,,,,"Izvini, nisam te primetio.",3.695011337868481,222,60,synth
spk08_0128,spk08,128,128,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\audio_synth\synth\spk08_0128.wav,,,,"Dugajlija je skinuo kapu, otkrivši svetlu kosu.",2.8700226757369616,172,60,synth
spk08_0129,spk08,129,129,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\audio_synth\synth\spk08_0129.wav,,,,Već na početku meča sve je bilo jasno.,2.845034013605442,171,60,synth
spk08_0130,spk08,130,130,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\audio_synth\synth\spk08_0130.wav,,,,Bio je to jedan od temelja njihove moći.,3.560045351473923,214,60,synth
spk08_0131,spk08,131,131,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\audio_synth\synth\spk08_0131.wav,,,,Majčine brižne oči nisu silazile s njegovog lica.,2.9700226757369617,178,60,synth
spk08_0132,spk08,132,132,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\audio_synth\synth\spk08_0132.wav,,,,Šofer kaže da su mu sva kola zauzeta.,3.0050340136054423,180,60,synth
spk08_0133,spk08,133,133,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\audio_synth\synth\spk08_0133.wav,,,,Vi ćete u toj raspravi izvući deblji kraj.,2.9350113378684806,176,60,synth
spk08_0134,spk08,134,134,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\audio_synth\synth\spk08_0134.wav,,,,Mnogo je ljudi i organizacija dobre volje.,4.3100226757369615,259,60,synth
spk08_0135,spk08,135,135,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\audio_synth\synth\spk08_0135.wav,,,,Tu se kao pijani ponašaju i oni koji ne piju alkoholna pića.,2.9300226757369616,176,60,synth
